variant,node_type,question_id,question_subtype,split,faithfulness,answer_relevance,context_relevance,composite,wall_time_seconds
N7_E10b_T12a,N7,arxiv_sh_000,single_specific,test,0.0,0.0,1.0,0.3333333333333333,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_001,single_specific,test,1.0,0.9242925683916864,1.0,0.9747641894638956,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_002,single_specific,test,1.0,0.8587011034335618,0.75,0.8695670344778539,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_003,single_specific,train,1.0,0.6943473221389912,1.0,0.8981157740463304,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_004,single_specific,train,1.0,0.7394443861628497,1.0,0.91314812872095,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_005,single_specific,train,1.0,0.8200521452253732,1.0,0.9400173817417912,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_006,single_specific,train,0.5,0.0,1.0,0.5,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_007,single_specific,train,1.0,0.9906250131870598,1.0,0.9968750043956868,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_008,single_specific,train,0.0,0.0,1.0,0.3333333333333333,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_009,single_specific,train,0.0,0.9448150844406066,1.0,0.6482716948135355,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_010,single_specific,test,1.0,0.0,0.0,0.3333333333333333,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_011,single_specific,train,1.0,0.869934815840117,1.0,0.9566449386133724,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_012,single_specific,train,1.0,0.6032224676426622,1.0,0.867740822547554,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_013,single_specific,train,1.0,0.9999996155418516,1.0,0.999999871847284,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_014,single_specific,train,1.0,0.8251459126023946,1.0,0.9417153042007982,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_015,single_specific,test,1.0,0.9576127208322684,1.0,0.9858709069440896,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_016,single_specific,test,1.0,0.9332760359466828,1.0,0.9777586786488942,384.54491996765137
N7_E10b_T12a,N7,arxiv_sh_017,single_specific,test,1.0,0.827804352487709,1.0,0.9426014508292364,384.54491996765137
